2.80225   3.41992
2.80273   3.41943
2.80322   3.41895
2.80371   3.41846
2.8042    3.41797
2.80469   3.41748
2.80518   3.41699
2.80566   3.4165
2.80615   3.41602
2.80664   3.41553
2.80713   3.41504
2.80762   3.41455
2.80811   3.41406
2.80859   3.41357
2.80908   3.41309
2.80957   3.4126
2.81006   3.41211
2.81055   3.41162
2.81104   3.41113
2.81152   3.41064
2.81201   3.41016
2.8125    3.40967
2.81299   3.40918
2.81348   3.40869
2.81396   3.4082
2.81445   3.40771
2.81494   3.40723
2.81543   3.40674
2.81592   3.40625
2.81641   3.40576
2.81689   3.40527
2.81738   3.40479
2.81787   3.4043
2.81836   3.40381
2.81885   3.40332
2.81934   3.40283
2.81982   3.40234
2.82031   3.40186
2.8208    3.40137
2.82129   3.40088
2.82178   3.40039
2.82227   3.3999
2.82275   3.39941
2.82324   3.39893
2.82373   3.39844
2.82422   3.39795
2.82471   3.39746
2.8252    3.39697
2.82568   3.39648
2.82617   3.396
2.82666   3.39551
2.82715   3.39502
2.82764   3.39453
2.82812   3.39404
2.82861   3.39355
2.8291    3.39307
2.82959   3.39258
2.83008   3.39209
2.83057   3.3916
2.83105   3.39111
2.83154   3.39062
2.83203   3.39014
2.83252   3.38965
2.83301   3.38916
2.8335    3.38867
2.83398   3.38818
2.83447   3.3877
2.83496   3.38721
2.83545   3.38672
2.83594   3.38623
2.83643   3.38574
2.83691   3.38525
2.8374    3.38477
2.83789   3.38428
2.83838   3.38379
2.83887   3.3833
2.83936   3.38281
2.83984   3.38232
2.84033   3.38184
2.84082   3.38135
2.84131   3.38086
2.8418    3.38037
2.84229   3.37988
2.84277   3.37939
2.84326   3.37891
2.84375   3.37842
2.84424   3.37793
2.84473   3.37744
2.84521   3.37695
2.8457    3.37646
2.84619   3.37598
2.84668   3.37549
2.84717   3.375
2.84766   3.37451
2.84814   3.37402
2.84863   3.37354
2.84912   3.37305
2.84961   3.37256
2.8501    3.37207
2.85059   3.37158
2.85107   3.37109
2.85156   3.37061
2.85205   3.37012
2.85254   3.36963
2.85303   3.36914
2.85352   3.36865
2.854     3.36816
2.85449   3.36768
2.85498   3.36719
2.85547   3.3667
2.85596   3.36621
2.85645   3.36572
2.85693   3.36523
2.85742   3.36475
2.85791   3.36426
2.8584    3.36377
2.85889   3.36328
2.85938   3.36279
2.85986   3.3623
2.86035   3.36182
2.86084   3.36133
2.86133   3.36084
2.86182   3.36035
2.8623    3.35986
2.86279   3.35938
2.86328   3.35889
2.86377   3.3584
2.86426   3.35791
2.86475   3.35742
2.86523   3.35693
2.86572   3.35645
2.86621   3.35596
2.8667    3.35547
2.86719   3.35498
2.86768   3.35449
2.86816   3.354
2.86865   3.35352
2.86914   3.35303
2.86963   3.35254
2.87012   3.35205
2.87061   3.35156
2.87109   3.35107
2.87158   3.35059
2.87207   3.3501
2.87256   3.34961
2.87305   3.34912
2.87354   3.34863
2.87402   3.34814
2.87451   3.34766
2.875     3.34717
2.87549   3.34668
2.87598   3.34619
2.87646   3.3457
2.87695   3.34521
2.87744   3.34473
2.87793   3.34424
2.87842   3.34375
2.87891   3.34326
2.87939   3.34277
2.87988   3.34229
2.88037   3.3418
2.88086   3.34131
2.88135   3.34082
2.88184   3.34033
2.88232   3.33984
2.88281   3.33936
2.8833    3.33887
2.88379   3.33838
2.88428   3.33789
2.88477   3.3374
2.88525   3.33691
2.88574   3.33643
2.88623   3.33594
2.88672   3.33545
2.88721   3.33496
2.8877    3.33447
2.88818   3.33398
2.88867   3.3335
2.88916   3.33301
2.88965   3.33252
2.89014   3.33203
2.89062   3.33154
2.89111   3.33105
2.8916    3.33057
2.89209   3.33008
2.89258   3.32959
2.89307   3.3291
2.89355   3.32861
2.89404   3.32812
2.89453   3.32764
2.89502   3.32715
2.89551   3.32666
2.896     3.32617
2.89648   3.32568
2.89697   3.3252
2.89746   3.32471
2.89795   3.32422
2.89844   3.32373
2.89893   3.32324
2.89941   3.32275
2.8999    3.32227
2.90039   3.32178
2.90088   3.32129
2.90137   3.3208
2.90186   3.32031
2.90234   3.31982
2.90283   3.31934
2.90332   3.31885
2.90381   3.31836
2.9043    3.31787
2.90479   3.31738
2.90527   3.31689
2.90576   3.31641
2.90625   3.31592
2.90674   3.31543
